date,market,commodity,unit,price,currency,admin1,admin2,latitude,longitude,category,pricetype,priceflag
#date,#loc+market+name,#item+name,#item+unit,#value,#currency+code,#adm1+name,#adm2+name,#geo+lat,#geo+lon,#item+type,#item+price+type,#item+price+flag
2008-02-15,Tema,Yam,100 Tubers,130,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-02-15,Tema,Plantains (apentu),Bunch,3.5,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,actual
2008-02-15,Tamale,Maize,100 KG,27,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-02-15,Tamale,Millet,93 KG,40.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-02-15,Tamale,Rice (local),50 KG,22.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-02-15,Tamale,Plantains (apentu),Bunch,4.75,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,actual
2008-02-15,Bolga,Maize,100 KG,33.5,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-02-15,Bolga,Rice (imported),50 KG,44,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-02-15,Bolga,Rice (local),50 KG,35,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-02-15,Bolga,Sorghum,109 KG,45,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-02-15,Bolga,Yam,100 Tubers,125,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-02-15,Wa,Maize,100 KG,28.57,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-02-15,Wa,Rice (imported),50 KG,48.13,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-02-15,Wa,Rice (local),50 KG,34.06,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-02-15,Ho,Cassava,91 KG,17.75,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-02-15,Ho,Yam,100 Tubers,93.25,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-02-15,Sekondi/Takoradi,Cassava,91 KG,16.25,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-02-15,Sekondi/Takoradi,Maize,100 KG,38.25,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-02-15,Sekondi/Takoradi,Rice (local),50 KG,40,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-02-15,Sekondi/Takoradi,Yam,100 Tubers,133.75,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-02-15,Sekondi/Takoradi,Plantains (apentu),Bunch,5.12,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,actual
2008-03-15,Kumasi,Cassava,91 KG,7.67,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Maize,100 KG,33.16,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Millet,93 KG,50.67,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Rice (imported),50 KG,44.33,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Rice (local),50 KG,38,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Sorghum,109 KG,45.67,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Yam,100 Tubers,72.67,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-03-15,Kumasi,Plantains (apentu),Bunch,2.7,GHS,ASHANTI,KMA,6.68,-1.62,vegetables and fruits,Wholesale,actual
2008-03-15,Obuasi,Cassava,91 KG,8,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-03-15,Obuasi,Maize,100 KG,42,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-03-15,Obuasi,Rice (local),50 KG,35,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-03-15,Sunyani,Cassava,91 KG,10,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-03-15,Sunyani,Maize,100 KG,29.87,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-03-15,Sunyani,Rice (local),50 KG,27,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-03-15,Techiman,Maize,100 KG,29.72,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-03-15,Techiman,Rice (imported),50 KG,49.33,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-03-15,Techiman,Rice (local),50 KG,30,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-03-15,Techiman,Plantains (apentu),Bunch,2.5,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,vegetables and fruits,Wholesale,actual
2008-03-15,Cape Coast,Rice (local),50 KG,45,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-03-15,Cape Coast,Yam,100 Tubers,110,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-03-15,Cape Coast,Plantains (apentu),Bunch,3.73,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,vegetables and fruits,Wholesale,actual
2008-03-15,Mankessim,Cassava,91 KG,14.8,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-03-15,Mankessim,Rice (local),50 KG,37.67,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-03-15,Mankessim,Yam,100 Tubers,136.67,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-03-15,Mankessim,Plantains (apentu),Bunch,2.8,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,vegetables and fruits,Wholesale,actual
2008-03-15,Koforidua,Cassava,91 KG,18.67,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-03-15,Koforidua,Maize,100 KG,33.67,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-03-15,Koforidua,Yam,100 Tubers,128.33,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-03-15,Koforidua,Plantains (apentu),Bunch,4.23,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,vegetables and fruits,Wholesale,actual
2008-03-15,Accra,Cassava,91 KG,18,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-03-15,Accra,Maize,100 KG,41.67,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-03-15,Tema,Cassava,91 KG,24,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-03-15,Tema,Maize,100 KG,43.33,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-03-15,Tema,Plantains (apentu),Bunch,3.67,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,actual
2008-03-15,Tamale,Maize,100 KG,36,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-03-15,Tamale,Millet,93 KG,42,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-03-15,Tamale,Rice (imported),50 KG,48.67,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-03-15,Tamale,Rice (local),50 KG,24.33,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-03-15,Tamale,Yam,100 Tubers,104.33,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-03-15,Bolga,Maize,100 KG,38.33,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-03-15,Bolga,Millet,93 KG,45,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-03-15,Bolga,Rice (imported),50 KG,44,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-03-15,Bolga,Rice (local),50 KG,41.67,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-03-15,Wa,Maize,100 KG,32.73,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-03-15,Wa,Millet,93 KG,39.35,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-03-15,Wa,Sorghum,109 KG,36.98,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-03-15,Wa,Yam,100 Tubers,66.67,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-03-15,Ho,Maize,100 KG,34.6,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-03-15,Ho,Rice (local),50 KG,35,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-03-15,Ho,Yam,100 Tubers,93.33,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-03-15,Sekondi/Takoradi,Maize,100 KG,40.67,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-03-15,Sekondi/Takoradi,Yam,100 Tubers,136.67,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-03-15,Sekondi/Takoradi,Plantains (apentu),Bunch,4.83,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,actual
2008-04-15,Kumasi,Maize,100 KG,39.5,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-04-15,Kumasi,Rice (imported),50 KG,44.75,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-04-15,Kumasi,Rice (local),50 KG,36.75,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-04-15,Kumasi,Sorghum,109 KG,45.25,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-04-15,Kumasi,Plantains (apentu),Bunch,2.4,GHS,ASHANTI,KMA,6.68,-1.62,vegetables and fruits,Wholesale,actual
2008-04-15,Obuasi,Maize,100 KG,52.13,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-04-15,Obuasi,Rice (local),50 KG,45,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-04-15,Obuasi,Yam,100 Tubers,111.25,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-04-15,Obuasi,Plantains (apentu),Bunch,3.25,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,vegetables and fruits,Wholesale,actual
2008-04-15,Sunyani,Rice (local),50 KG,26,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-04-15,Sunyani,Yam,100 Tubers,90,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-04-15,Sunyani,Plantains (apentu),Bunch,2.5,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,vegetables and fruits,Wholesale,actual
2008-04-15,Techiman,Cassava,91 KG,15.4,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-04-15,Techiman,Millet,93 KG,45.5,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-04-15,Techiman,Rice (imported),50 KG,52.5,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-04-15,Techiman,Rice (local),50 KG,26.9,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-04-15,Techiman,Plantains (apentu),Bunch,3.6,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,vegetables and fruits,Wholesale,actual
2008-04-15,Cape Coast,Cassava,91 KG,16.5,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-04-15,Cape Coast,Maize,100 KG,48.36,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-04-15,Cape Coast,Rice (local),50 KG,39.6,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-04-15,Cape Coast,Yam,100 Tubers,125,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-04-15,Cape Coast,Plantains (apentu),Bunch,4,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,vegetables and fruits,Wholesale,actual
2008-04-15,Mankessim,Cassava,91 KG,16.1,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-04-15,Mankessim,Maize,100 KG,52.75,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-04-15,Mankessim,Rice (local),50 KG,39.6,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-04-15,Mankessim,Yam,100 Tubers,147.5,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-04-15,Koforidua,Cassava,91 KG,22.25,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-04-15,Koforidua,Maize,100 KG,38.5,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-04-15,Koforidua,Yam,100 Tubers,137.5,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-04-15,Koforidua,Plantains (apentu),Bunch,5.25,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,vegetables and fruits,Wholesale,actual
2008-04-15,Accra,Cassava,91 KG,21.5,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-04-15,Accra,Maize,100 KG,46.5,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-04-15,Accra,Millet,93 KG,52.25,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-04-15,Accra,Yam,100 Tubers,108.25,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-04-15,Accra,Plantains (apentu),Bunch,7.1,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,actual
2008-04-15,Tema,Cassava,91 KG,31.5,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-04-15,Tema,Maize,100 KG,47.25,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-04-15,Tamale,Maize,100 KG,36,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-04-15,Tamale,Millet,93 KG,47,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-04-15,Tamale,Rice (local),50 KG,24.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-04-15,Tamale,Sorghum,109 KG,34.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-04-15,Tamale,Plantains (apentu),Bunch,5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,actual
2008-04-15,Bolga,Maize,100 KG,39.04,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Bolga,Millet,93 KG,46.5,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Bolga,Rice (imported),50 KG,44.5,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Bolga,Rice (local),50 KG,45,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Bolga,Sorghum,109 KG,42,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Bolga,Yam,100 Tubers,130,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-04-15,Wa,Rice (imported),50 KG,50,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-04-15,Wa,Rice (local),50 KG,38.1,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-04-15,Wa,Sorghum,109 KG,37.5,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-04-15,Wa,Yam,100 Tubers,90.9,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,actual
2008-04-15,Ho,Maize,100 KG,39.5,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-04-15,Ho,Rice (local),50 KG,35,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-04-15,Ho,Yam,100 Tubers,109,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Wholesale,actual
2008-04-15,Ho,Plantains (apentu),Bunch,3.75,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Wholesale,actual
2008-04-15,Sekondi/Takoradi,Maize,100 KG,50.25,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-04-15,Sekondi/Takoradi,Rice (local),50 KG,37.5,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-04-15,Sekondi/Takoradi,Yam,100 Tubers,137.5,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,actual
2008-04-15,Sekondi/Takoradi,Plantains (apentu),Bunch,4.5,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,actual
2008-05-15,Kumasi,Maize,100 KG,52,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-05-15,Kumasi,Millet,93 KG,56,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-05-15,Kumasi,Rice (imported),50 KG,55.5,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-05-15,Kumasi,Rice (local),50 KG,40.6,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-05-15,Kumasi,Sorghum,109 KG,51.75,GHS,ASHANTI,KMA,6.68,-1.62,cereals and tubers,Wholesale,actual
2008-05-15,Kumasi,Plantains (apentu),Bunch,3.7,GHS,ASHANTI,KMA,6.68,-1.62,vegetables and fruits,Wholesale,actual
2008-05-15,Obuasi,Maize,100 KG,67.5,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-05-15,Obuasi,Rice (local),50 KG,55,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,cereals and tubers,Wholesale,actual
2008-05-15,Obuasi,Plantains (apentu),Bunch,3.75,GHS,ASHANTI,OBUASI MUNICIPAL,6.2,-1.67,vegetables and fruits,Wholesale,actual
2008-05-15,Sunyani,Cassava,91 KG,10,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-05-15,Sunyani,Maize,100 KG,43.5,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-05-15,Sunyani,Rice (local),50 KG,29.6,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-05-15,Sunyani,Yam,100 Tubers,98.75,GHS,BRONG AHAFO,SUNYANI MUNICIPAL,7.33,-2.33,cereals and tubers,Wholesale,actual
2008-05-15,Techiman,Cassava,91 KG,10,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-05-15,Techiman,Maize,100 KG,42.6,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-05-15,Techiman,Millet,93 KG,50,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-05-15,Techiman,Sorghum,109 KG,43,GHS,BRONG AHAFO,TECHIMAN MUNICIPAL,7.58,-1.93,cereals and tubers,Wholesale,actual
2008-05-15,Cape Coast,Cassava,91 KG,16.6,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-05-15,Cape Coast,Rice (local),50 KG,40.6,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-05-15,Cape Coast,Yam,100 Tubers,142.5,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,cereals and tubers,Wholesale,actual
2008-05-15,Cape Coast,Plantains (apentu),Bunch,5,GHS,CENTRAL,CAPE COAST METRO,5.11,-1.24,vegetables and fruits,Wholesale,actual
2008-05-15,Mankessim,Maize,100 KG,71.5,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,cereals and tubers,Wholesale,actual
2008-05-15,Mankessim,Plantains (apentu),Bunch,3.65,GHS,CENTRAL,MFANTSIMAN,5.27,-1.02,vegetables and fruits,Wholesale,actual
2008-05-15,Koforidua,Yam,100 Tubers,146,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,cereals and tubers,Wholesale,actual
2008-05-15,Koforidua,Plantains (apentu),Bunch,5.75,GHS,EASTERN,NEW JUABEN MUNICIPAL,6.08,-0.25,vegetables and fruits,Wholesale,actual
2008-05-15,Accra,Cassava,91 KG,23.5,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Accra,Maize,100 KG,52,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Accra,Millet,93 KG,54.5,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Accra,Rice (imported),50 KG,67,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Accra,Sorghum,109 KG,51.75,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Accra,Yam,100 Tubers,125.25,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,actual
2008-05-15,Tema,Cassava,91 KG,29.5,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-05-15,Tema,Maize,100 KG,61.5,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-05-15,Tema,Yam,100 Tubers,135,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,actual
2008-05-15,Tema,Plantains (apentu),Bunch,7.25,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,actual
2008-05-15,Tamale,Cassava,91 KG,15.75,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-05-15,Tamale,Maize,100 KG,43.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-05-15,Tamale,Millet,93 KG,50.5,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-05-15,Tamale,Rice (imported),50 KG,60.25,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-05-15,Tamale,Sorghum,109 KG,50,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,actual
2008-05-15,Tamale,Plantains (apentu),Bunch,7.25,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,actual
2008-05-15,Bolga,Maize,100 KG,50,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-05-15,Bolga,Millet,93 KG,54.25,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
2008-05-15,Bolga,Rice (local),50 KG,46.88,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,actual
